Omaha Nebraska|329162000.0
"Brooklyn|Kings County"|182879000.0
Memphis Tennessee|816000000.0
City of Leadville Colorado|2848990.0
Central City Colorado|4920980.0
City of Idaho Springs Colorado|2589990.0
City of Lancaster Ohio|48795400.0
"City of Oakland|Oakland California"|144485000.0
"City of Philadelphia|Philadelphia"|349907000.0
City of Fountain Valley|23356500.0
"City of Fremont|Fremont California"|200618000.0
City of Palo Alto|61859300.0
"City of San Jose|San Jose California"|457201000.0
"City of New Orleans|New Orleans|Ville de La Nouvelle-Orléans"|467752000.0
"City of Miami|Miami"|92410800.0
"City of San Antonio|San Antonio"|1055680000.0
Houghton|11525400.0
Flagstaff Arizona|165500000.0
Richland Washington|92514400.0
Montgomery Alabama|402432000.0
Topeka Kansas|155840000.0
"City of Indianapolis|Indianapolis"|945605000.0
"Baton Rouge Louisiana|City of Baton Rouge"|198911000.0
"City of Jefferson City|Jefferson City Missouri"|93110100.0
Frankfort Kentucky|37036800.0
"Annapolis Maryland|City of Annapolis"|18596100.0
Helena Montana|42346300.0
"Bismarck North Dakota|City of Bismarck"|79901100.0
Trenton New Jersey|19808200.0
Pierre South Dakota|33825200.0
Norfolk Virginia|139082000.0
"Louisville|Louisville-Jefferson County|Metro Government"|997379000.0
Richmond|77875800.0
Crystal River Florida|14762900.0
Show Low Arizona|72260700.0
City of Alamosa Colorado|10360000.0
"City of Jacksonville|Jacksonville"|1934720000.0
"Council Bluffs Iowa|Historical: Kanesville Iowa"|106112000.0
Dubuque Iowa|77621900.0
City of Dixon|18119600.0
City of Winters|7542050.0
Manilla Iowa|2667690.0
Plainfield New Jersey|15599500.0
Anamoose North Dakota|1579890.0
Hancock|6733970.0
"City of Newark|Newark New Jersey"|62644000.0
Waltham Massachusetts|32892800.0
SeaTac Washington|25977600.0
Hope Arkansas|25899900.0
"City of Santa Ana|Santa Ana California"|70629000.0
Bedford Virginia|17870900.0
Newport Rhode Island|19900000.0
Roanoke Virginia|111110000.0
City of Casper Wyoming|69670700.0
City of Anaheim|129073000.0
"City of Greensboro|Greensboro North Carolina"|328151000.0
"City of Yakima|Yakima"|70395900.0
North Platte Nebraska|34187800.0
Bridge City Texas|13208900.0
"City of St. Petersburg Florida|St. Petersburg Florida"|159802000.0
Calais Maine|88888400.0
Wellsburg West Virginia|2538190.0
"City and Borough of Juneau|Juneau Alaska"|7033630000.0
City and Borough of Sitka|7443630000.0
City of New London|14348500.0
Kennewick Washington|69748400.0
"City of Winchester|Winchester Virginia"|24086900.0
Waynesboro Virginia|39885800.0
City of Salem Virginia|37813800.0
Radford Virginia|25381900.0
Petersburg Virginia|59310700.0
Poquoson Virginia|40144800.0
Norton Virginia|19424900.0
"City of Newport News|Newport News Virginia"|176896000.0
"City of Manassas Park|Manassas Park Virginia"|6474970.0
"City of Manassas|Manassas Virginia"|25640900.0
Lexington Virginia|6474970.0
"City of Lynchburg|Lynchburg Virginia"|127945000.0
Galax Virginia|21237900.0
Franklin Virginia|21755900.0
Emporia Virginia|17870900.0
"City of Fairfax|Fairfax Virginia"|16316900.0
Colonial Heights Virginia|19424900.0
"Chesapeake Virginia|City of Chesapeake"|882409000.0
Buena Vista Virginia|17611900.0
Bristol Virginia|33410800.0
City of Springfield|83138600.0
"City of Pasadena|Pasadena California"|59493000.0
Fresno California|289967000.0
"City of Tampa|Tampa"|290338000.0
Yonkers New York|46878800.0
City of Ferndale|10049200.0
Sedona Arizona|46360800.0
City of Richmond Indiana|61952500.0
"City of College Park|College Park Maryland"|14607500.0
City of Worcester|97383600.0
Post Falls Idaho|36441100.0
Bay Minette Alabama|20719900.0
Selma Alabama|36000800.0
City of Terre Haute Indiana|89458200.0
Clio|26158900.0
Prestonsburg Kentucky|28230900.0
City of Owensboro Kentucky|45065800.0
Horse Cave Kentucky|7769960.0
Evanston Illinois|20150100.0
"Camden New Jersey|City of Camden"|23105300.0
"City of Encinitas|Encinitas California"|48722900.0
Anniston Alabama|117585000.0
Oxford Alabama|79400000.0
Southside|48950800.0
Piedmont|25381900.0
Calera|33410800.0
Jackson|39108800.0
Elba Alabama|39885800.0
Sheffield Alabama|17093900.0
Muscle Shoals|31597900.0
Tuscumbia Alabama|18906900.0
Evergreen|39367800.0
Goodwater|16834900.0
Andalusia|48873100.0
Florala|27194900.0
Opp|44288800.0
Luverne Alabama|32115900.0
Arab|33151800.0
Cullman Alabama|47396800.0
Hanceville|10619000.0
Daleville|34964800.0
Level Plains Alabama|7510970.0
Ozark Alabama|88577600.0
Fort Payne|144780000.0
Henagar Alabama|56720700.0
Rainsville|51540800.0
Tallassee Alabama|24863900.0
Wetumpka Alabama|22014900.0
Atmore|21496900.0
Brewton|29266900.0
East Brewton|9064960.0
Attalla|17352900.0
Boaz|31597900.0
Hokes Bluff|30043900.0
Rainbow City|65008700.0
Gadsden|93239600.0
Fayette Alabama|22273900.0
Winfield Alabama|41957800.0
Red Bay Alabama|25381900.0
Geneva|38590800.0
Hartford|16057900.0
Samson|9323960.0
Slocomb|24604900.0
Eutaw|11913900.0
Greensboro|6215970.0
Abbeville|40144800.0
Headland|41439800.0
Bridgeport|8028960.0
Scottsboro|122506000.0
Stevenson|12690900.0
Brighton|3625980.0
Bessemer|105413000.0
Clay|26676900.0
Center Point|20719900.0
Fairfield|9064960.0
Gardendale|46360800.0
Fultondale|31856900.0
Graysville|16316900.0
Helena Alabama|44288800.0
Hoover|111706000.0
Hueytown|30043900.0
Homewood|21496900.0
Kimberly Alabama|10360000.0
Lipscomb|2848990.0
Leeds Alabama|57756700.0
Mountain Brook|31597900.0
Pinson|18129900.0
Pleasant Grove|25615000.0
Sumiton|13726900.0
Tarrant|16575900.0
Trussville|57497700.0
Vestavia Hills|37813800.0
Sulligent Alabama|20460900.0
Vernon|15280900.0
Florence|64490700.0
Moulton|15280900.0
Auburn|101269000.0
Phenix City|63713700.0
Opelika|150996000.0
Decatur|151255000.0
Madison Alabama|76600000.0
Huntsville|542862000.0
Tuskegee|40144800.0
New Hope Alabama|22400000.0
Linden|9323960.0
Guin Alabama|32374900.0
Hamilton Alabama|93498600.0
Haleyville Alabama|19165900.0
Albertville|67339700.0
Guntersville|65800000.0
Chickasaw|11395900.0
Bayou La Batre|10360000.0
Creola|37813800.0
Citronelle|63195700.0
Prichard Alabama|65526700.0
Satsuma|16834900.0
Saraland|56720700.0
Monroeville Alabama|34600000.0
Hartselle|38590800.0
Marion|27453900.0
Uniontown|3366980.0
Aliceville Alabama|11654900.0
Reform|20719900.0
Brundidge|25122900.0
Roanoke Alabama|48691800.0
Troy|71224700.0
Alabaster Alabama|53094800.0
Childersburg Alabama|32000000.0
Columbiana Alabama|39367800.0
Montevallo Alabama|19683900.0
Vincent Alabama|50700000.0
Pelham|98419500.0
Leavenworth Kansas|62263300.0
Ashville|49986800.0
Margaret Alabama|24086900.0
Moody Alabama|61900700.0
Springville Alabama|16575900.0
Livingston Alabama|18388900.0
York Alabama|18388900.0
Lincoln|55166700.0
Talladega Alabama|62100000.0
Alexander City|100492000.0
Dadeville|41439800.0
Carbon Hill|14244900.0
Dora|19424900.0
Cordova|15280900.0
Jasper Alabama|69670700.0
City of Tuscaloosa Alabama|155917000.0
Camden|10878000.0
Akutan|36259800.0
False Pass|69670700.0
King Cove|65526700.0
Cold Bay|140895000.0
Adak|317015000.0
St. George|90131600.0
St. Paul|104377000.0
"Akiak|Akiaq"|5179980.0
"Aniak|Anyaraq"|16834900.0
"Cevv’arneq|Chefornak"|14762900.0
"Eek|Iik"|2330990.0
"Chuathbaluk|Curarpalek"|9064960.0
"Bethel Alaska|Mamterillermiut"|113441000.0
Goodnews Bay|8287960.0
"Kuiggluk|Kwethluk"|25899900.0
"Lower Kalskag|Qalqaq"|3366980.0
"Mekoryuk|Mikuryaq"|19165900.0
"Napaskiak|Napaskiaq"|9064960.0
"Napakiak|Naparyarraq"|12172900.0
"Arviiq|Platinum"|115513000.0
"Kuinerraq|Quinhagak"|12172900.0
Nunapitchuk|20460900.0
Upper Kalskag|9841950.0
Anderson|120952000.0
"Alaqnaqiq|Aleknagik"|29784900.0
"Ekwok|Iquaq"|41439800.0
"Curyuk|Dillingham Alaska"|87023600.0
"Cetuyaraq|New Stuyahok"|84433600.0
"Manokotak|Manuquutaq"|94275600.0
"Togiak|Tuyuryaq"|117067000.0
North Pole|10878000.0
Haines Alaska|34964800.0
Kachemak|4143980.0
Kenai Alaska|77440600.0
Seldovia|1036000.0
Soldotna Alaska|17870900.0
Saxman Alaska|2500000.0
"Larsen Bay|Uyaqsaq"|13985900.0
"Ouzinkie|Uusenkaaq"|15539900.0
"Masiqsirraq|Port Lions"|16316900.0
"Egegik|Igyagiiq"|84951600.0
Chignik|30302900.0
"Newhalen|Nuuriileng"|15798900.0
Nondalton|21755900.0
Pilot Point|65785700.0
Port Heiden|131312000.0
Houston|58015700.0
Palmer Alaska|9841950.0
"Brevig Mission|Sitaisaq Sinauraq"|6733970.0
"Elim|Neviarcaurluq"|6215970.0
"Golovin|Siŋik Cingik"|9582960.0
"Koyuk|Quyuk"|12172900.0
Savoonga|15798900.0
"City of Nome|Nome|Siqnazuaq"|32374900.0
"Saqtuliq|Shaktoolik"|2848990.0
"St. Michael|Taciq"|56461700.0
"Stebbins|Tapraq"|91167600.0
"Unalakleet|Uŋalaqłiq"|7510970.0
"Tala|Teller"|4920980.0
White Mountain Alaska|4661980.0
"Kiŋigin|Wales"|7251970.0
Atqasuk|100751000.0
Kaktovik Alaska|2071990.0
Barrow|47655800.0
Nuiqsut|23827900.0
"Point Hope|Tikiġaq"|16316900.0
"Ulġuniq|Wainwright"|45583800.0
"Buckland|Nunatchiaq"|3107990.0
"Ambler|Ivisaappaat"|24604900.0
"Katyaak|Kiana"|600000.0
"Deering|Ipnatchiaq"|13208900.0
"Kobuk|Laugviik"|41698800.0
"Noorvik|Nuurvik"|2589990.0
Selawik|6474970.0
"Isiŋnaq  Nuurviuraq|Shungnak"|21755900.0
"Kotzebue Alaska|Qikiqtaġruk"|69929700.0
Coffman Cove|26935900.0
Hydaburg|776996.0
Kasaan|13726900.0
Klawock|1553990.0
Thorne Bay|66044700.0
Angoon|58274700.0
Gustavus|97642600.0
Hoonah|17093900.0
Pelican|1553990.0
Tenakee Springs|35741800.0
Delta Junction|44806800.0
"Eagle Alaska|Tthee T’äwdlenn"|2589990.0
Cordova|159025000.0
"Cevʼaq|Chevak"|2848990.0
Valdez Alaska|574977000.0
Whittier|32374900.0
"Emmonak|Imangaq"|19424900.0
"Hooper Bay|Naparyaarmiut"|22532900.0
"Kotlik|Qerrulliik"|9841950.0
"Asaacarsaq|Mountain Village Hill Village"|11136900.0
"Pilot Station|Tuutalgaq"|4402980.0
"Iqugmiut|Russian Mission"|14762900.0
"Marshall|Masserculleq"|12172900.0
Scammon Bay|1553990.0
Kupreanof|10360000.0
Kake|21237900.0
Port Alexander|9841950.0
"Aalaa Kkaakk’et|Allakaket"|9323960.0
"Anvik|Gitr’ingithchagg"|24604900.0
"Bettles|Kk’odlel T’odegheelenh Denh"|4143980.0
"Fort Yukon|Gwichyaa Zheh"|18129900.0
"Galena|Notaalee Denh"|46360800.0
"Grayling|Sixno' Xidakagg"|28230900.0
"Deloy Chet Ingirraller|Holy Cross"|81066600.0
"Ggaał Doh|Kaltag"|60346700.0
"Koyukuk|Meneelghaadze’ T’oh"|16057900.0
"Huslia|Ts’aateyhdenaade kk’onh Denh"|42475800.0
Nenana|15539900.0
Nikolai|11654900.0
"Noolaaghe Doh|Nulato"|110592000.0
Ruby|19683900.0
"Shageluk|Łeggi Jitno’"|27453900.0
"Hohudodetlaatl Denh|Tanana"|30043900.0
City of Newton Massachusetts|46878800.0
"Atlantic City New Jersey|City of Atlantic City"|27834600.0
Millbrook Alabama|33151800.0
St. Johns Arizona|17093900.0
Benson Arizona|92462600.0
Bisbee Arizona|12431900.0
Douglas Arizona|19942900.0
Sierra Vista Arizona|397460000.0
Willcox Arizona|15539900.0
Tombstone Arizona|11136900.0
Page Arizona|42993800.0
Williams Arizona|112664000.0
Globe Arizona|46593900.0
Safford Arizona|22273900.0
Apache Junction Arizona|88577600.0
Avondale Arizona|106708000.0
El Mirage Arizona|25122900.0
Glendale Arizona|144262000.0
Goodyear Arizona|301734000.0
Litchfield Park Arizona|8028960.0
Peoria Arizona|451953000.0
Tolleson Arizona|14503900.0
Surprise Arizona|179901000.0
Bullhead City Arizona|153845000.0
Lake Havasu City Arizona|111369000.0
Kingman Arizona|77699600.0
Holbrook Arizona|39885800.0
Winslow Arizona|31856900.0
South Tucson Arizona|2589990.0
Coolidge Arizona|12949900.0
Maricopa Arizona|82620600.0
Cottonwood Arizona|27712900.0
Prescott Arizona|105410000.0
Somerton Arizona|3444680.0
De Witt Arkansas|6733970.0
Yuma Arizona|276352000.0
Humphrey Arkansas|3625980.0
Gillett Arkansas|2589990.0
Crossett Arkansas|15021900.0
Stuttgart Arkansas|16057900.0
Montrose Arkansas|1294990.0
Portland Arkansas|2848990.0
Parkdale Arkansas|2589990.0
Wilmot Arkansas|4920980.0
Briarcliff Arkansas|4661980.0
Cotter Arkansas|6474970.0
Gassville Arkansas|8805960.0
Mountain Home Arkansas|27453900.0
Norfork Arkansas|5697970.0
Salesville Arkansas|11654900.0
Bethel Heights Arkansas|6474970.0
Cave Springs Arkansas|18906900.0
Centerton Arkansas|10360000.0
Decatur Arkansas|5956970.0
Elm Springs Arkansas|9841950.0
Garfield Arkansas|9582960.0
Gentry Arkansas|6215970.0
Highfill Arkansas|29266900.0
Little Flock Arkansas|19683900.0
Gravette Arkansas|5956970.0
Lowell Arkansas|16316900.0
Pea Ridge Arkansas|10619000.0
Siloam Springs Arkansas|27453900.0
Rogers Arkansas|98134600.0
Springdale Arkansas|81066600.0
Sulphur Springs Arkansas|2589990.0
Diamond City Arkansas|6941170.0
Harrison Arkansas|26417900.0
Hermitage Arkansas|2848990.0
Hampton Arkansas|7769960.0
Thornton Arkansas|4920980.0
Berryville Arkansas|11395900.0
Eureka Springs Arkansas|17611900.0
Green Forest Arkansas|5956970.0
Dermott Arkansas|7251970.0
Eudora Arkansas|8028960.0
Amity|8546960.0
Lake Village Arkansas|5438980.0
Arkadelphia|18906900.0
Gurdon Arkansas|6474970.0
Greenway Arkansas|517998.0
Corning Arkansas|8287960.0
Peach Orchard Arkansas|2589990.0
Knobel Arkansas|1036000.0
McDougal Arkansas|1036000.0
Piggott Arkansas|13467900.0
Pollard Arkansas|800000.0
St. Francis Arkansas|800000.0
Rector Arkansas|3366980.0
Greers Ferry Arkansas|18388900.0
Fairfield Bay Arkansas|39367800.0
Heber Springs Arkansas|18129900.0
Quitman Arkansas|4920980.0
Kingsland Arkansas|2848990.0
Rison Arkansas|6992970.0
Magnolia Arkansas|33514400.0
McNeil Arkansas|3366980.0
Taylor Arkansas|2589990.0
Waldo Arkansas|5697970.0
Oppelo Arkansas|6474970.0
Plumerville Arkansas|2589990.0
Morrilton Arkansas|21237900.0
Bay Arkansas|8805960.0
Bono Arkansas|3625980.0
Brookland Arkansas|2848990.0
Caraway Arkansas|5956970.0
Cash Arkansas|1036000.0
Lake City Arkansas|5697970.0
Monette Arkansas|4143980.0
Alma|12431900.0
City of Jonesboro|206163000.0
Cedarville Arkansas|22791900.0
Dyer Arkansas|6733970.0
Mulberry Arkansas|19683900.0
Kibler Arkansas|11654900.0
Mountainburg Arkansas|3625980.0
Van Buren Arkansas|39108800.0
Crawfordsville Arkansas|1036000.0
Earle Arkansas|8546960.0
Turrell Arkansas|13985900.0
Cherry Valley Arkansas|2330990.0
Hickory Ridge Arkansas|1553990.0
The City of West Memphis Arkansas|77699600.0
Parkin Arkansas|6733970.0
Wynne Arkansas|21237900.0
Sparkman Arkansas|3366980.0
Dumas Arkansas|7769960.0
McGehee Arkansas|16575900.0
Mitchellville Arkansas|400000.0
Watson Arkansas|517998.0
Jerome Arkansas|517998.0
Monticello Arkansas|27712900.0
Wilmar Arkansas|4143980.0
Damascus Arkansas|4920980.0
Greenbrier Arkansas|19942900.0
Conway Arkansas|155373000.0
Holland Arkansas|17870900.0
Guy Arkansas|2330990.0
Mayflower Arkansas LMA|7510970.0
Mount Vernon Arkansas|2589990.0
Vilonia Arkansas|16575900.0
Wooster Arkansas|6733970.0
Altus|4661980.0
Ash Flat Arkansas|15900000.0
Ozark Arkansas|18647900.0
Cherokee Village Arkansas|51540800.0
Horseshoe Bend Arkansas|34705800.0
Mammoth Spring Arkansas|3625980.0
Salem Arkansas|6992970.0
Fountain Lake Arkansas|9064960.0
Hot Springs Arkansas|85210600.0
Mountain Pine Arkansas|4402980.0
Leola Arkansas|2330990.0
Prattsville Arkansas|4402980.0
Marmaduke Arkansas|3366980.0
Oak Grove Heights Arkansas|7769960.0
Blevins Arkansas|2589990.0
Paragould Arkansas|79771600.0
Emmet Arkansas|3884980.0
Washington Arkansas|2589990.0
Rockport Arkansas|8028960.0
Malvern Arkansas.|19165900.0
Dierks Arkansas|4920980.0
Mineral Springs Arkansas|5956970.0
Nashville Arkansas|11913900.0
Batesville Arkansas|26935900.0
Cave City Arkansas|6700000.0
Cushman Arkansas|10360000.0
Newark Arkansas|4402980.0
Calico Rock Arkansas|9323960.0
Melbourne Arkansas|16057900.0
Oxford Arkansas|17093900.0
Campbell Station Arkansas|4500000.0
Grubbs Arkansas|1294990.0
Diaz Arkansas|15380000.0
Newport Arkansas|34800000.0
Swifton Arkansas|1400000.0
Tuckerman Arkansas|7600000.0
Altheimer|5697970.0
City of Redfield|6992970.0
White Hall Arkansas|17611900.0
Coal Hill Arkansas|6992970.0
Clarksville Arkansas|46619800.0
Hartman Arkansas|3625980.0
Lamar Arkansas|11395900.0
Bradley Arkansas|2330990.0
Knoxville Arkansas|5697970.0
Black Rock Arkansas|8546960.0
College City Arkansas|1036000.0
Hoxie Arkansas|10360000.0
Imboden Arkansas|2330990.0
Walnut Ridge Arkansas|30043900.0
Marianna Arkansas|9323960.0
Gould Arkansas|3884980.0
Grady Arkansas|4920980.0
Star City Arkansas|10878000.0
Foreman Arkansas|5179980.0
Winthrop Arkansas|2800000.0
Booneville Arkansas|10619000.0
Caulksville Arkansas|3625980.0
Magazine Arkansas|4402980.0
Ratcliff Arkansas|4920980.0
Scranton Arkansas|1294990.0
Subiaco Arkansas|4661980.0
Austin|7769960.0
Humnoke Arkansas|900000.0
Carlisle Arkansas|12690900.0
Huntsville Arkansas|7769960.0
Bull Shoals Arkansas|12949900.0
Summit Arkansas|3107990.0
Yellville Arkansas|6474970.0
Fouke Arkansas|2589990.0
Garland Arkansas|2071990.0
Texarkana Arkansas|102175000.0
Blytheville Arkansas|53353800.0
Gosnell Arkansas|4402980.0
Joiner Arkansas|800000.0
Leachville Arkansas|4920980.0
Luxora Arkansas|2330990.0
Manila Arkansas|8287960.0
Keiser Arkansas|1036000.0
Brinkley Arkansas|14244900.0
Osceola Arkansas|20201900.0
Clarendon Arkansas|4661980.0
Holly Grove Arkansas|1812990.0
Mount Ida Arkansas|4143980.0
Prescott Arkansas|16834900.0
Jasper Arkansas|1294990.0
Bearden Arkansas|3107990.0
Chidester Arkansas|13726900.0
East Camden Arkansas|1553990.0
Stephens Arkansas|6992970.0
Adona Arkansas|2330990.0
Perryville Arkansas|12431900.0
Elaine Arkansas|1294990.0
Helena Arkansas|23050900.0
Marvell Arkansas|3625980.0
West Helena Arkansas|11395900.0
Glenwood Arkansas|14607500.0
Fisher Arkansas|800000.0
Murfreesboro Arkansas|4920980.0
Harrisburg Arkansas|5438980.0
Lepanto Arkansas|3884980.0
Marked Tree Arkansas|5956970.0
Trumann Arkansas|12431900.0
Tyronza Arkansas|4143980.0
Weiner Arkansas|3625980.0
Mena Arkansas|17352900.0
Wickes Arkansas|5956970.0
Atkins|15798900.0
Dover Arkansas|4661980.0
London Arkansas|6215970.0
De Valls Bluff Arkansas|2589990.0
Russellville Arkansas|73037700.0
Des Arc Arkansas|5179980.0
Pottsville Arkansas|19424900.0
Fredonia (Biscoe) Arkansas|2330990.0
Hazen Arkansas|9582960.0
Alexander Arkansas|5700000.0
Cammack Village Arkansas|800000.0
Jacksonville Arkansas|72800000.0
Maumelle Arkansas|22791900.0
North Little Rock Arkansas|116031000.0
Wrightsville Arkansas|5179980.0
Sherwood Arkansas|53400000.0
Pocahontas Arkansas|19165900.0
Reyno Arkansas|2589990.0
Bryant Arkansas|23568900.0
Haskell Arkansas|11913900.0
Shannon Hills Arkansas|3884980.0
Mansfield Arkansas|5697970.0
Traskwood Arkansas|14503900.0
Waldron Arkansas|12949900.0
Leslie Arkansas|1812990.0
Marshall Arkansas|6733970.0
Barling Arkansas|56720700.0
Central City Arkansas|5697970.0
Bonanza Arkansas|3107990.0
Greenwood Arkansas|23827900.0
Hackett Arkansas|4143980.0
Huntington Arkansas|1812990.0
Hartford Arkansas|4661980.0
Lavaca Arkansas|5438980.0
Fort Smith Arkansas|159802000.0
De Queen Arkansas|14503900.0
Lockesburg Arkansas|9064960.0
Horatio Arkansas|4661980.0
Evening Shade Arkansas|4143980.0
Hardy Arkansas|13400000.0
Highland Arkansas|22900000.0
Caldwell Arkansas|7769960.0
Colt Arkansas|3107990.0
Hughes Arkansas|5438980.0
Forrest City Arkansas|42216800.0
Madison Arkansas|4402980.0
Palestine Arkansas|8287960.0
Fifty-Six Arkansas|5438980.0
Mountain View Arkansas|17611900.0
Calion Arkansas|2589990.0
Huttig Arkansas|7769960.0
Junction City Arkansas|2848990.0
El Dorado|42216800.0
Norphlet Arkansas|5438980.0
Smackover Arkansas|10878000.0
Strong Arkansas|2848990.0
Clinton Arkansas-|29525900.0
Farmington Arkansas|12431900.0
Elkins Arkansas|6733970.0
Goshen Arkansas|29007900.0
Johnson Arkansas|8028960.0
Greenland Arkansas|6992970.0
Lincoln Arkansas|4661980.0
Prairie Grove Arkansas|5438980.0
Tontitown Arkansas|18129900.0
West Fork Arkansas|8546960.0
Beebe|11136900.0
Bald Knob|11654900.0
Winslow Arkansas|4920980.0
Bradford Arkansas|1812990.0
Higginson Arkansas|2071990.0
765 hwy 367 judsonia arkansas|7769960.0
Kensett Arkansas|4661980.0
McRae Arkansas|1294990.0
Pangburn Arkansas|1553990.0
Searcy Arkansas|38072800.0
Augusta|5179980.0
McCrory Arkansas|6215970.0
Patterson Arkansas|2848990.0
Belleville Arkansas|4920980.0
Havana Arkansas|1294990.0
Dardanelle Arkansas|8028960.0
Danville Arkansas|10878000.0
Plainview Arkansas|3625980.0
Ola Arkansas|4920980.0
City of Piedmont|4346000.0
City of Pleasanton|62452400.0
City of Ione|12341300.0
City of Amador City|813256.0
City of Plymouth|2411280.0
City of Biggs|1647230.0
City of Gridley|5363870.0
City of Chico|85270200.0
City of Oroville|33651700.0
Angels Camp|9396480.0
City of Colusa|4750040.0
Antioch|73423600.0
City of Concord|79113800.0
City of Hercules|16070900.0
City of Lafayette|39422200.0
San Ramon|46777800.0
City of Walnut Creek|51170400.0
City of Placerville|15053000.0
Kingsburg|7324490.0
City of Ferndale|2659920.0
"City of Eureka|Eureka"|24304400.0
City of Calexico|21732600.0
City of Calipatria|9624400.0
El Centro|28699700.0
City of Imperial|15168000.0
City of Westmorland|1528090.0
City of Delano|37044600.0
Avenal California|50302700.0
Corcoran California|19339400.0
Hanford California|42965300.0
Lemoore California|22058900.0
City of Lakeport|7920180.0
City of Susanville|20541200.0
"Artesia California|City of Artesia"|4198370.0
"Azusa California|City of Azusa"|25008900.0
"Bell Gardens California|City of Bell Gardens"|6368780.0
"Bellflower California|City of Bellflower"|15843000.0
"Bradbury California|City of Bradbury"|5068610.0
"Cerritos California|City of Cerritos"|22597600.0
"City of Claremont|Claremont"|34571200.0
City of Commerce|16930800.0
City of Covina|18197300.0
City of Cudahy|3043240.0
City of Compton|25932000.0
"City of Culver City|Culver City California"|13237400.0
Diamond Bar California|38539000.0
City of Duarte|17328000.0
City of Downey|32136600.0
City of El Monte|24765500.0
City of El Segundo|14149100.0
City of Gardena|15097000.0
"City of Glendora|Glendora California"|50227600.0
"City of Hawaiian Gardens|Hawaiian Gardens California"|2450130.0
"City of Hawthorne|Hawthorne California"|15749700.0
"City of Hidden Hills|Hidden Hills California"|4374490.0
"City of Huntington Park|Huntington Park California"|7803630.0
"City of Hermosa Beach|Hermosa Beach California"|3695910.0
"City of Industry|Industry California"|30523000.0
"City of Irwindale|Irwindale California"|22859200.0
"City of La Habra Heights|La Habra Heights California"|15951700.0
"City of La Cañada Flintridge|La Cañada Flintridge California"|22346400.0
"City of La Puente|La Puente California"|9010570.0
"City of Lomita|Lomita California"|4949470.0
"City of Malibu|Malibu California"|51242900.0
"City of Manhattan Beach|Manhattan Beach California"|10196800.0
"City of Maywood|Maywood California"|3051010.0
"City of Monterey Park|Monterey Park California"|19870400.0
"City of Norwalk|Norwalk California"|25141000.0
"City of Palos Verdes Estates|Palos Verdes Estates California"|12364600.0
"City of Pico Rivera|Pico Rivera California"|21486500.0
"City of Palmdale|Palmdale California"|274439000.0
"City of Pomona|Pomona California"|59445400.0
"City of Rancho Palos Verdes|Rancho Palos Verdes California"|34874200.0
"City of Rosemead|Rosemead California"|13369500.0
"City of Rolling Hills|Rolling Hills California"|7746650.0
"City of Redondo Beach|Redondo Beach California"|16052700.0
City of San Gabriel|10735500.0
"City of Santa Fe Springs|Santa Fe Springs California"|22983600.0
"City of San Marino|San Marino California"|9756490.0
"City of Sierra Madre|Sierra Madre California"|7648230.0
"City of Signal Hill|Signal Hill California"|5669480.0
"City of South El Monte|South El Monte California"|7363340.0
"City of South Gate|South Gate California"|18741200.0
"City of South Pasadena|South Pasadena California"|8818910.0
"City of Torrance|Torrance California"|53037800.0
"City of Temple City|Temple City California"|10375500.0
"City of Vernon|Vernon California"|12880000.0
City of Chowchilla|19841900.0
"City of Whittier|Whittier California"|38072800.0
City of Madera|40893300.0
City of Belvedere|1344200.0
City of Sausalito|4586870.0
City of Fort Bragg|6992970.0
City of Point Arena|3496480.0
City of Ukiah|12095200.0
City of Dos Palos|3496480.0
City of Gustine|4017070.0
City of Los Banos|25881800.0
City of Livingston|9621810.0
Alturas|6306620.0
City of Del Rey Oaks|1245780.0
City of Gonzales|4975370.0
City of Marina|23006900.0
City of Pacific Grove|7420320.0
City of Sand City|1455570.0
City of Soledad|11432200.0
City of Seaside|23923700.0
City of American Canyon|12527800.0
City of Grass Valley|12284300.0
City of St. Helena|12913700.0
NULL|5666890.0
City of Aliso Viejo|19352400.0
City of Buena Park|27257000.0
City of Cypress|17044700.0
City of Fullerton|57894000.0
La Palma|4682700.0
City of Laguna Woods|8067810.0
City of Laguna Niguel|38417300.0
City of Mission Viejo|45943800.0
Placentia|17011000.0
City of Newport Beach|61654700.0
City of San Clemente|48461300.0
City of Rancho Santa Margarita|33558500.0
City of San Juan Capistrano|36557700.0
City of Seal Beach|29230600.0
City of Stanton|8158460.0
City of Tustin|28702200.0
City of Villa Park|5383000.0
City of Westminster|26026800.0
City of Colfax|3644110.0
City of Auburn|18487300.0
City of Lincoln|52074300.0
City of Rocklin|50611000.0
City of Roseville|93814500.0
City of Portola|14004100.0
City of Banning|59826100.0
City of Beaumont|80061700.0
"City of Coachella|Coachella California"|74980200.0
Corona|100558000.0
City of Hemet|72123400.0
City of Indian Wells|37091200.0
City of Indio|75578400.0
City of La Quinta|90952600.0
City of Norco|36161400.0
City of Murrieta|86964000.0
City of Perris|81307500.0
City of San Jacinto|66604100.0
City of Wildomar|61351600.0
City of Citrus Heights|36850400.0
City of Folsom|56837300.0
City of Galt|15361200.0
City of Isleton|1139590.0
City of Rancho Cordova|86782700.0
City of Hollister|18881000.0
City of Adelanto|145063000.0
City of Big Bear Lake|16436100.0
City of Chino|76764700.0
City of Chino Hills|115723000.0
City of Colton|39689000.0
