|{静岡||静岡市 · City of Shizuoka}| NULL
|{長野||長野市 · Nagano City}| NULL
|{金沢||金沢市 · Kanazawa}| NULL
|{豊橋||豊橋市 · Toyohashi}| NULL
|{福井||福井市 · Fukui City}| NULL
日立市 NULL
会津若松市 NULL
|{水戸||水戸市 · Mito}| NULL
足利市 NULL
小山市 NULL
|{高崎||高崎市 · Takasaki}| NULL
|{伊勢崎||伊勢崎市 · Isesaki}| NULL
|{熊谷||熊谷市}| NULL
土浦市 NULL
守口市 NULL
戸田市 NULL
立川市 NULL
|{長岡||長岡市 · Nagaoka}| NULL
|{新潟||新潟市 · City of Niigata}| NULL
高岡市 NULL
|{上越||上越市}| NULL
|{鳥取||鳥取市 · Tottori}| NULL
|{倉敷||倉敷市 · Kurashiki}| NULL
米子市 NULL
|{松江||松江市 · Matsue}| NULL
宇部市 NULL
|{福山||福山市}| NULL
|{山口||山口市 · Yamaguchi City}| NULL
|{下関||下関市 · Shimonoseki}| NULL
周南市 NULL
防府市 NULL
岩国市 NULL
|{徳島||徳島市 · Tokushima City}| NULL
今治市 NULL
|{松山||松山市 · Matsuyama}| NULL
新居浜市 NULL
|{高松||高松市 · Takamatsu}| NULL
大牟田市 NULL
|{北九州||北九州市 · City of Kitakyushu}| NULL
|{久留米||久留米市 · Kurume}| NULL
大村市 NULL
|{佐賀||佐賀市 · Saga City}| NULL
八代市 NULL
|{佐世保||佐世保市 · Sasebo}| NULL
|{熊本||熊本市 · Kumamoto City}| NULL
|{大分||大分市 · Ōita City}| NULL
都城市 NULL
|{宮崎||宮崎市 · Miyazaki}| NULL
|{Uchinaa||沖縄市}| NULL
延岡市 NULL
飯綱町 NULL
和水町 NULL
氷川町 NULL
美里町 NULL
大空町 NULL
安平町 NULL
福智町 NULL
八重瀬町 NULL
喜界町 NULL
天草市 NULL
NULL NULL
与謝野町 NULL
Kunri NULL
|Athara Hazari| NULL
芦屋市 NULL
|{नवी मुंबई महानगर पालिका||Navi Mumbai Municipal Corporation}| NULL
木津川市 NULL
|{Kamed Al Lawz||كامد اللوز}| NULL
愛荘町 NULL
東みよし町 NULL
美波町 NULL
那賀町 NULL
美郷町 NULL
|Rachaya Al Foukhar| NULL
Saint-Romuald NULL
|{麻生||麻生区• Asao-ku}| NULL
NULL NULL
Tandi NULL
紀美野町 NULL
周防大島町 NULL
みやま市 NULL
築上町 NULL
みやこ町 NULL
宮若市 NULL
東峰村 NULL
|Downtown Oklahoma City| NULL
北区 NULL
東区 NULL
雲南市 NULL
奥出雲町 NULL
美郷町 NULL
飯南町 NULL
吉賀町 NULL
邑南町 NULL
琴浦町 NULL
湯梨浜町 NULL
北栄町 NULL
八頭町 NULL
吉備中央町 NULL
美咲町 NULL
那珂川町 NULL
朝来市 NULL
加東市 NULL
有田川町 NULL
日高川町 NULL
本宮市 NULL
|{Dengfeng||登封||登封市}| |34.45527777777778 113.02527777777777|
Luddan NULL
|Villa del Río Spain| NULL
筑北村 NULL
|Noorpur Thal| NULL
Basirpur NULL
南九州市 NULL
南相馬市 NULL
|Boulevard Gardens Apartments| NULL
屋久島町 NULL
松川村 NULL
Broadway-Flushing NULL
志布志市 NULL
|Tehsil Naurang| NULL
NULL NULL
Saltillo NULL
Ridhapata NULL
|West Industrial| NULL
|Rampur Birta| NULL
|Siddha Nepal| NULL
緑区 NULL
Durlung NULL
伊佐市 NULL
伊賀市 NULL
|Ujoni Majuli| NULL
|Namoni Majuli| NULL
|Downtown Binghamton| NULL
|Cedar Springs Texas| NULL
会津美里町 NULL
|{Westside||Westside of Binghamton}| NULL
|{Southside||Southside of Binghamton}| NULL
|{Eastside||Eastside of Binghamton}| NULL
|{Northside||Northside of Binghamton}| NULL
Sebkha NULL
山中温泉 NULL
|{First Ward||First Ward of Binghamton}| NULL
石垣市 NULL
Sencheri NULL
|Ahotguri mouza| NULL
|La Ciudad de Nueva Cáceres| NULL
|{Leping||乐平市}| NULL
|Nasarawa Nasarawa State| NULL
|City of Cape Flattery| NULL
糸島 NULL
|North West Side (Denver) Colorado| NULL
|North East Side (Denver) Colorado| NULL
あま市 NULL
Phoolnagar NULL
|Solar Valley (China)| NULL
|{Gornji grad||Gradska četvrt Gornji grad}| NULL
|{Donji grad||Gradska četvrt Donji grad}| NULL
|{Gradska četvrt Retfala||Retfala}| NULL
|El Rodeo de San Antonio| |20.312218 -101.505029|
|{Khenchara||خنشارة}| NULL
Elamaldeniya NULL
Pintendre NULL
粟国村 NULL
|{Tunachi||渡名喜村}| NULL
|{Akkulapeta||అక్కులపేట}| |18.405025 83.9019|
|{Івано-Франківська міська рада||Ivano-Frankivsk municipality}| NULL
天草市 NULL
|East Kolkata| NULL
|{Comilla||কুমিল্লা}| NULL
Arunkhola NULL
南大東村 NULL
|{Gladas||Ilola}| NULL
|{Fyzabad फ़ैज़ाबाद||فیض آباد}| NULL
|{Unna||恩納村}| NULL
|{Gornji grad||Gradska četvrt Industrijska četvrt}| NULL
|{Gradska četvrt Novi grad||Novi grad}| NULL
|{Gradska četvrt Jug II||Jug II}| NULL
|Kyle City Hall| NULL
|{City of Liberty||Liberty City}| NULL
|{Alderney||America's Own Liberty City||City of Liberty||State of Alderney}| NULL
Ankara |{39.86666666666667 32.86666666666667||39.875 32.8333}|
|City of Berkeley| |{37.87166666666667 -122.27472222222222||37.87166666666667 -122.27277777777778}|
|City of Davis| |{38.55388888888889 -121.73805555555556||38.56722222222222 -121.88666666666667}|
|{Guatemala||Guatemala City||La Nueva Guatemala de la Asunción}| |{14.613333333333333 -90.53527777777778||14.633333333333333 -90.55}|
Hobart |{-44.833333333333336 149.28333333333333||42.88055555555555 147.325}|
Iqaluit |{63.72972222222222 -68.44666666666667||63.74861111111111 -68.51972222222223}|
|{City of Pittsburgh||Pittsburgh}| |{40.44166666666667 -80.0||40.63879722222222 -80.51899166666666}|
|City of Saint John| |{45.2796 -66.0628||45.28055555555556 -66.07611111111112}|
|Tecumseh Michigan| |{42.00388888888889 -83.945||42.00611111111111 -83.94944444444444}|
Bristol |{51.45 -2.5833333333333335||51.4587 -2.592}|
Bangalore |{12.966666666666667 77.56666666666666||12.97 77.56}|
|City of Nottingham| |{52.95 -1.1333333333333333||52.96666666666667 -1.1666666666666667}|
|{Brooklyn||Kings County}| |{40.624722222222225 -73.95222222222222||40.69277777777778 -73.99027777777778}|
Dili |{-8.55 125.58333333333333||-8.566666666666666 125.56666666666666}|
|{City of Fremont||Fremont California}| |{37.54833333333333 -121.98861111111111||37.55416666666667 -121.99916666666667}|
|City of Palo Alto| |{37.42916666666667 -122.13805555555555||37.44555555555556 -122.16083333333333}|
Houghton |{47.117222222222225 -88.5625||47.121944444444445 -88.56888888888889}|
|{Thiruvananthapuram||തിരുവനന്തപുരം}| |{8.4875 76.9525||8.5 76.9}|
Bridgetown |{13.105833333333333 -59.613055555555555||13.106 -59.632}|
|{Maskat||Muscat}| |{23.60861111111111 58.591944444444444||24.0 57.0}|
|Port Moresby| |{-9.416666666666666 147.28333333333333||-9.513627777777778 147.2188111111111}|
|Topeka Kansas| |{39.05 -95.68333333333334||39.05583333333333 -95.68944444444445}|
|{Baton Rouge Louisiana||City of Baton Rouge}| |{30.448611111111113 -91.12583333333333||30.458055555555557 -91.14027777777778}|
|{City of Jefferson City||Jefferson City Missouri}| |{38.57666666666667 -92.17361111111111||38.64944444444444 -92.21444444444444}|
|Gold Coast| |{-28.1667 153.55||28.016666666666666 153.4}|
Hancock |{47.12694444444445 -88.58083333333333||47.13027777777778 -88.5963888888889}|
|City of Newcastle upon Tyne| |{54.96666666666667 -1.6||54.974 -1.6132}|
Zacatecas |{22.766666666666666 -102.55||22.77166666666667 -102.57527777777777}|
|Roanoke Virginia| |{37.266666666666666 -79.93333333333334||37.270833333333336 -79.94166666666666}|
|{Yokohama||横浜||横浜市 · City of Yokohama}| |{35.44416666666667 139.63805555555555||35.45 139.63333333333333}|
NULL |{34.266666666666666 108.93333333333334||34.266666666666666 108.9}|
|Norton Virginia| |{36.93666666666667 -82.625||36.936805 -82.625146}|
|Lexington Virginia| |{37.78277777777778 -79.445||37.783055555555556 -79.44527777777778}|
|{Chesapeake Virginia||City of Chesapeake}| |{36.714166666666664 -76.23833333333333||36.76722222222222 -76.28722222222223}|
|Oxford Alabama| |{33.596944444444446 -80.8386111111111||33.596944444444446 -85.8386111111111}|
Evergreen |{31.435 -86.95472222222222||31.435 -86.955}|
|{Ekwok||Iquaq}| |59.34916666666667 -157.48527777777778|
|{Stebbins||Tapraq}| |63.511944444444445 -162.2747222222222|
Klawock |55.555 -133.08527777777778|
|Safford Arizona| |32.82333333333333 -109.71472222222222|
|City of Pleasanton| |{37.6625 -121.87472222222222||37.6725 -121.8825}|
|City of Chico| |{39.74 -121.83555555555556||39.7425 -121.85}|
|City of Oroville| |{39.48861111111111 -121.48861111111111||39.516666666666666 -121.55}|
|City of Delano| |{35.75416666666667 -119.28527777777778||35.76888888888889 -119.24694444444444}|
|Avenal California| |{36.00416666666667 -120.12055555555555||36.00416666666667 -120.1288888888889}|
|City of Commerce| |34.00055555555556 -118.15472222222222|
|{City of Manhattan Beach||Manhattan Beach California}| |33.888888888888886 -118.40527777777778|
|City of Sausalito| |37.85916666666667 -122.48527777777778|
|City of Fort Bragg| |39.44583333333333 -123.80527777777777|
|City of Hollister| |{36.833888888888886 -121.3861111111111||36.84722222222222 -121.39833333333333}|
|{City of National City||National City California}| |{32.670833333333334 -117.09277777777778||32.67805555555555 -117.09916666666666}|
|City of Pismo Beach| |{35.14833333333333 -120.64805555555556||35.1552532 -120.672395}|
|City of San Bruno| |{37.625277777777775 -122.42527777777778||37.625288 -122.425266}|
|City of Gilroy| |{37.001666666666665 -121.54083333333334||37.011944444444445 -121.58}|
|City of Capitola| |36.97638888888889 -121.95472222222222|
|The City of Cotati| |{38.327777777777776 -122.70916666666666||38.34325 -122.74166}|
|{City of Visalia||Visalia California}| |{36.31666666666667 -119.3||36.32416666666666 -119.30722222222222}|
|{City of Grand Junction Colorado||Grand Junction}| |{39.06472222222222 -108.56444444444445||39.06666666666667 -108.56666666666666}|
|City of Dacono Colorado| |40.075833333333335 -104.94527777777778|
|Panama City Beach Florida| |{30.176666666666666 -85.80555555555556||30.2075 -85.85138888888889}|
|Lawtey Florida| |{30.045804 -82.072127||30.08278888888889 -82.122575}|
|{Pensacola Florida||The City of Pensacola}| |{30.433333333333334 -87.2||30.436944444444446 -87.20916666666666}|
|Fernandina Beach Florida| |{30.401 -81.2742||30.669444444444444 -81.46166666666667}|
|{City of Largo||Largo}| |{27.908333333333335 -82.77777777777777||27.909166666666668 -82.7875}|
|Gulf Breeze Florida| |{30.36 -87.17805555555556||30.443333333333335 -87.21138888888889}|
|Longwood Florida| |{28.701944444444443 -81.345||28.702061 -81.345098}|
|Oviedo Florida| |{28.65972222222222 -81.19583333333334||28.670277777777777 -81.20847222222223}|
|{City of DeLand||DeLand}| |{29.0225 -81.2863888888889||29.02888888888889 -81.30055555555556}|
|Centerville Georgia| |{32.60861111111111 -83.63805555555555||32.632222222222225 -83.67805555555556}|
|New Meadows Idaho| |44.97027777777778 -116.28527777777778|
|Carey Idaho| |43.309444444444445 -113.94527777777778|
|Idaho Falls| |{43.49166666666667 -112.0325||43.601866666666666 -112.0588}|
|Rexburg Idaho| |43.823055555555555 -111.78527777777778|
|Kellogg Idaho| |47.538333333333334 -116.12527777777778|
Chrisman |{39.80361111111111 -87.67361111111111||39.80416666666667 -87.67555555555556}|
|Bedford Indiana| |{38.86277777777778 -86.49222222222222||38.91641111111111 -86.52878888888888}|
|City of Lafayette| |{40.410585 -86.874681||40.41722222222222 -86.87861111111111}|
|Marion Iowa| |{42.03777777777778 -91.59305555555555||42.03777777777778 -91.75972222222222}|
|Humboldt Kansas| |{37.810833333333335 -95.4375||37.829 -95.4605}|
|Morland Kansas| |39.34888888888889 -100.07472222222222|
|Deerfield Kansas| |37.981944444444444 -101.13472222222222|
|Fowler Kansas| |37.382222222222225 -100.19472222222223|
|Dwight Kansas| |{38.844602 -96.594935||38.844722222222224 -96.595}|
|Washington Kansas| |{39.0 -97.0||39.816944444444445 -97.0525}|
|Central City| |{37.294989 -87.128622||37.295 -87.12861111111111}|
|Coal Run Village Kentucky| |{37.513333333333335 -82.55611111111111||37.51916666666666 -82.56666666666666}|
|Gloucester Massachusetts| |{42.615833333333335 -70.6625||42.62388888888889 -70.67555555555556}|
|Lynn Massachusetts| |{42.46666666666667 -70.95||42.47388888888889 -70.95555555555555}|
|Peabody Massachusetts| |{42.52777777777778 -70.92916666666666||42.534166666666664 -70.96138888888889}|
|Agawam Massachusetts| |{42.06944444444444 -72.61527777777778||42.07194444444445 -72.64416666666666}|
|Gardner Massachusetts| |{42.57388888888889 -71.99083333333333||42.575 -71.99861111111112}|
|Wayland Michigan| |{42.67388888888889 -85.64472222222223||42.67444444444445 -85.64555555555556}|
|Au Gres Michigan| |{44.04361111111111 -83.68888888888888||44.048611111111114 -83.69583333333334}|
|Charlotte Michigan| |{42.56055555555555 -84.83472222222223||42.56361111111111 -84.83583333333333}|
|City of Clio| |{43.1775 -83.73416666666667||43.17805555555555 -83.73611111111111}|
|City of Grand Blanc| |{42.92722222222222 -83.62305555555555||42.9275 -83.63}|
|City of Mount Morris| |{43.11666666666667 -83.7||43.12 -83.71305555555556}|
|Ithaca Michigan| |{43.291111111111114 -84.60305555555556||43.291666666666664 -84.6075}|
|Tawas City Michigan| |{44.269444444444446 -83.51472222222222||44.27 -83.52083333333333}|
|Portage Michigan| |{42.20111111111111 -85.58||42.209722222222226 -85.5886111111111}|
|Walker Michigan| |{43.00083333333333 -85.74||43.00138888888889 -85.76805555555555}|
|City of Center Line| |{42.479166666666664 -83.02444444444444||42.485 -83.02777777777777}|
|Eastpointe Michigan| |{42.46611111111111 -82.94638888888889||42.468333333333334 -82.95555555555555}|
|Lake City Michigan| |{44.3325 -85.21305555555556||44.335277777777776 -85.215}|
|Southfield Michigan| |{42.473333333333336 -83.22194444444445||42.47972222222222 -83.245}|
|Hart Michigan| |{43.69833333333333 -86.3638888888889||43.699444444444445 -86.36583333333333}|
|Durand Michigan| |{42.911944444444444 -83.98472222222222||42.91388888888889 -83.98527777777778}|
|Owosso Michigan| |{42.99611111111111 -84.17444444444445||42.99777777777778 -84.17666666666666}|
|Marysville Michigan| |{42.91027777777778 -82.47972222222222||42.9125 -82.48694444444445}|
|City of Dearborn| |{42.29388888888889 -83.14777777777778||42.31133055555556 -83.21348055555555}|
|Wayne Michigan| |{42.278055555555554 -83.37861111111111||42.28138888888889 -83.38638888888889}|
|Columbus Minnesota| |{45.265277777777776 -93.05||45.27 -93.06055555555555}|
|East Bethel Minnesota| |{45.31944444444444 -93.2025||45.32694444444444 -93.21}|
|Lino Lakes Minnesota| |{45.16027777777778 -93.08888888888889||45.1675 -93.0975}|
|Detroit Lakes Minnesota| |{46.81333333333333 -95.84472222222222||46.81722222222222 -95.84527777777778}|
|Ogema Minnesota| |{47.102777777777774 -95.925||47.10388888888889 -95.92666666666666}|
|Turtle River Minnesota| |{47.5875 -94.75166666666667||47.593333333333334 -94.76333333333334}|
|Tenstrike Minnesota| |{47.656666666666666 -94.67472222222223||47.66111111111111 -94.68083333333334}|
|Graceville Minnesota| |{45.56916666666667 -96.43444444444444||45.56944444444444 -96.43777777777778}|
|Madison Lake Minnesota| |{44.20388888888889 -93.81333333333333||44.20444444444445 -93.81555555555556}|
|Wrenshall Minnesota| |{46.61694444444444 -92.3825||46.620555555555555 -92.38694444444444}|
|Remer Minnesota| |{47.05583333333333 -93.91388888888889||47.056111111111115 -93.9161111111111}|
|Harris Minnesota| |{45.58638888888889 -92.97472222222223||45.59361111111111 -92.98027777777777}|
|Lindström Minnesota| |{45.38777777777778 -92.84388888888888||45.38944444444444 -92.84805555555556}|
|Taylors Falls Minnesota| |{45.401944444444446 -92.6525||45.408611111111114 -92.6588888888889}|
|Wyoming Minnesota| |{45.335 -92.99361111111111||45.33638888888889 -92.99722222222222}|
|Felton Minnesota| |{47.077222222222225 -96.50444444444445||47.07861111111111 -96.50638888888889}|
|Grand Marais Minnesota| |{47.74921111111111 -90.3331||47.75388888888889 -90.33527777777778}|
|Emily Minnesota| |{46.73111111111111 -93.95805555555556||46.7725 -93.9786111111111}|
|Pequot Lakes Minnesota| |{46.60305555555556 -94.30944444444444||46.60388888888889 -94.31583333333333}|
|Farmington Minnesota| |{44.640277777777776 -93.14361111111111||44.649166666666666 -93.15222222222222}|
|Evansville Minnesota| |{46.00416666666667 -95.68277777777777||46.00666666666667 -95.6875}|
|Forada Minnesota| |{45.79055555555556 -95.35333333333334||45.79222222222222 -95.35555555555555}|
|Frost Minnesota| |{43.585277777777776 -93.92472222222223||43.58638888888889 -93.92666666666666}|
|Rushford Village Minnesota| |{43.800555555555555 -91.78361111111111||43.806666666666665 -91.79166666666667}|
|Norcross Minnesota| |{45.868611111111115 -96.19444444444444||45.869166666666665 -96.1975}|
|Corcoran Minnesota| |{45.09527777777778 -93.5475||45.10388888888889 -93.57388888888889}|
|Eden Prairie Minnesota| |{44.81666666666667 -93.45||44.85472222222222 -93.47083333333333}|
|Greenfield Minnesota| |{45.09777777777778 -93.68472222222222||45.10333333333333 -93.6913888888889}|
|Loretto Minnesota| |{45.05388888888889 -93.63444444444444||45.054722222222225 -93.63555555555556}|
|Laporte Minnesota| |{47.21388888888889 -94.75416666666666||47.21388888888889 -94.755}|
|Bigfork Minnesota| |{47.74444444444445 -93.65416666666667||47.746944444444445 -93.655}|
|Calumet Minnesota| |{47.32111111111111 -93.27444444444444||47.32194444444445 -93.27694444444444}|
|Nashwauk Minnesota| |{47.37638888888889 -93.16||47.38027777777778 -93.16833333333334}|
|Ogilvie Minnesota| |{45.83138888888889 -93.42361111111111||45.83222222222222 -93.4263888888889}|
|Hallock Minnesota| |{48.772222222222226 -96.94388888888889||48.77444444444444 -96.94638888888889}|
|Mizpah Minnesota| |{47.924166666666665 -94.20388888888888||47.92527777777778 -94.2063888888889}|
|Bellingham Minnesota| |{45.13527777777778 -96.28444444444445||45.13611111111111 -96.2875}|
|Stephen Minnesota| |{48.45 -96.8725||48.45055555555555 -96.87527777777778}|
|Biscay Minnesota| |{44.82694444444444 -94.27333333333333||44.8275 -94.275}|
|Hutchinson Minnesota| |{44.88777777777778 -94.36972222222222||44.888888888888886 -94.375}|
|Flensburg Minnesota| |{45.94888888888889 -94.5325||45.95527777777778 -94.535}|
|Perley Minnesota in| |{47.176944444444445 -96.80305555555556||47.17777777777778 -96.80527777777777}|
|Fergus Falls MN| |{46.283055555555556 -96.0775||46.284166666666664 -96.15666666666667}|
|Rutledge Minnesota| |{46.25833333333333 -92.8638888888889||46.26444444444444 -92.8675}|
|Sandstone Minnesota| |{46.12972222222222 -92.865||46.13111111111111 -92.8675}|
|Sturgeon Lake Minnesota| |{46.38111111111111 -92.82388888888889||46.38333333333333 -92.82722222222222}|
|Trail Gully Township Polk County Minnesota| |{47.78 -95.69222222222223||47.78055555555556 -95.695}|
|Lauderdale Minnesota| |{44.99444444444445 -93.20166666666667||44.99861111111111 -93.20583333333333}|
|Maplewood Minnesota| |{44.95305555555556 -92.99527777777777||44.992777777777775 -93.02388888888889}|
|Vadnais Heights Minnesota| |{45.0575 -93.07388888888889||45.05861111111111 -93.07777777777778}|
|Brooks Minnesota| |{47.81444444444445 -96.00222222222222||47.81722222222222 -96.00583333333333}|
|Wabasso Minnesota| |{44.401666666666664 -95.2538888888889||44.401944444444446 -95.25583333333333}|
|Hector Minnesota| |{44.7425 -94.71444444444444||44.74388888888889 -94.71555555555555}|
|Morton Minnesota| |{44.55138888888889 -94.98444444444445||44.55166666666667 -94.98555555555555}|
|Becker Minnesota| |{45.39138888888889 -93.87277777777778||45.39333333333333 -93.87694444444445}|
|Gibbon Minnesota| |{44.53333333333333 -94.52416666666667||44.53388888888889 -94.52638888888889}|
|Babbitt Minnesota| |{47.669444444444444 -91.91944444444445||47.70861111111111 -91.94472222222223}|
|Hermantown Minnesota| |{46.80138888888889 -92.2225||46.80694444444445 -92.23833333333333}|
|Mountain Iron Minnesota| |{47.51916666666666 -92.60638888888889||47.5325 -92.62361111111112}|
|Tower Minnesota| |{47.80555555555556 -92.27472222222222||47.80694444444445 -92.27944444444445}|
|Hancock Minnesota| |{45.49666666666667 -95.79416666666667||45.4975 -95.79666666666667}|
|Hugo Minnesota| |{45.15222222222222 -92.96333333333334||45.16 -92.99333333333334}|
|Lake Elmo Minnesota| |{44.99583333333333 -92.87944444444445||44.99888888888889 -92.90944444444445}|
|Scandia Minnesota| |{45.25361111111111 -92.80583333333334||47.55 -96.6438888888889}|
|Oak Park Heights Minnesota| |{45.03138888888889 -92.79305555555555||45.035 -92.81055555555555}|
|Oakdale Minnesota| |{44.963055555555556 -92.965||44.98722222222222 -92.96583333333334}|
|Kent Minnesota| |{46.43638888888889 -96.68472222222222||46.43666666666667 -96.68555555555555}|
|Goodview Minnesota| |{44.0625 -91.69583333333334||44.06444444444445 -91.70583333333333}|
|Albertville Minnesota| |{45.23777777777778 -93.65444444444445||45.238055555555555 -93.65972222222223}|
|Bozeman Montana| |{45.654444444444444 -110.94305555555556||45.67777777777778 -111.04722222222222}|
|Curtis Nebraska| |40.6325 -100.51472222222222|
|Walker Minnesota| |{47.09972222222222 -94.58111111111111||47.10138888888889 -94.58722222222222}|
|Robbinsdale Minnesota| |{45.02638888888889 -93.33472222222223||45.032222222222224 -93.3386111111111}|
|Bird Island| |{44.764722222222225 -94.89472222222223||44.7675 -94.89555555555556}|
|Lebanon New Hampshire| |{43.64222222222222 -72.25166666666667||43.64388888888889 -72.25527777777778}|
|Manchester New Hampshire| |{42.98638888888889 -71.45166666666667||42.990833333333335 -71.4636111111111}|
|Franklin New Hampshire| |{43.44416666666667 -71.6475||43.44694444444445 -71.65694444444445}|
|Vineland New Jersey| |39.465007 -74.997115|
|{City of Long Beach||Long Beach New York}| |{40.58605 -73.66775||40.588055555555556 -73.68805555555555}|
|Crosby North Dakota| |48.9125 -103.29472222222222|
|Carpio North Dakota| |48.44222222222222 -101.71472222222222|
|Donnybrook North Dakota| |48.51 -101.88527777777777|
|Makoti North Dakota| |47.96138888888889 -101.80527777777777|
|Seiling Oklahoma| |{36.14861111111111 -98.925||36.1515478 -98.9253171}|
|Newcastle Oklahoma| |{35.24027777777778 -97.59138888888889||35.24745 -97.60006111111112}|
|Nyssa Oregon| |{43.875298 -116.990629||43.87916666666667 -116.99694444444444}|
|Scotts Mills Oregon| |{45.041019 -122.664757||45.04194444444445 -122.66722222222222}|
Erie |{42.114444444444445 -80.07611111111112||42.12956111111111 -80.08521388888889}|
|York Pennsylvania| |{39.96277777777778 -76.72805555555556||39.96666666666667 -76.75}|
|City of East Providence| |{41.80138888888889 -71.36083333333333||41.81361111111111 -71.37}|
|City of Woonsocket| |{42.001666666666665 -71.50722222222223||42.00833333333333 -71.51611111111112}|
|Timber Lake South Dakota| |45.42861111111111 -101.07472222222222|
|Mobridge South Dakota| |{45.539709 -100.434716||45.539722222222224 -100.43472222222222}|
|Ridgeside Tennessee| |{35.034975 -85.248112||35.035 -85.24805555555555}|
|Smithville Texas| |{30.007096 -97.154924||30.00722222222222 -97.155}|
|{City of Irving||Irving Texas}| |{32.81166666666667 -96.95083333333334||32.84722222222222 -96.96638888888889}|
|Socorro Texas| |31.64138888888889 -106.27472222222222|
|Turkey Texas| |34.39416666666666 -100.89472222222223|
|Gruver Texas| |36.26277777777778 -101.40527777777778|
|Hallsburg Texas| |{31.554978 -96.954512||31.555 -96.95444444444445}|
|Texhoma Texas| |36.49666666666667 -101.78527777777778|
|Panguitch Utah| |37.82222222222222 -112.43472222222222|
|{City of Wenatchee||Wenatchee}| |47.42333333333333 -120.32527777777777|
|Black Diamond Washington| |47.31777777777778 -122.01472222222222|
|{Bellevue||City of Bellevue}| |{47.5975 -122.15916666666666||47.61 -122.2}|
|Cle Elum Washington| |{47.19416666666667 -120.9375||47.21841666666667 -120.96291111111111}|
|{City of Orting||Orting}| |47.096111111111114 -122.20527777777778|
|City of Lynnwood| |{47.827777777777776 -122.30527777777777||47.827868 -122.305391}|
|Grad Sisak| |{45.46666666666667 16.383333333333333||45.483333333333334 16.366666666666667}|
|Richmond Michigan| |{42.79638888888889 -82.73527777777778||42.81166666666667 -82.75666666666666}|
|Spring Lake Park Minnesota| |{45.10777777777778 -93.23805555555556||45.115833333333335 -93.24777777777778}|
|Dayton Minnesota| |{45.19638888888889 -93.48083333333334||45.24388888888889 -93.515}|
|Rockford Minnesota| |{45.08833333333333 -93.73444444444445||45.090555555555554 -93.7388888888889}|
|La Crescent Minnesota| |{43.82666666666667 -91.305||43.82916111111111 -91.30839722222223}|
|Elysian Minnesota| |{44.19861111111111 -93.67388888888888||44.2 -93.67722222222223}|
|Princeton Minnesota| |{45.57 -93.58166666666666||45.57277777777778 -93.58527777777778}|
|Sand Springs Oklahoma| |{36.138333333333335 -96.12083333333334||36.23833333333334 -96.20416666666667}|
|City of Coppell Texas| |{32.73861111111111 -96.88916666666667||32.96722222222222 -96.98666666666666}|
|Hamlin Texas| |32.88666666666667 -100.12527777777778|
|Auburn Washington| |47.30222222222222 -122.21472222222222|
|{Inglis||Tamworth}| |{-31.092222222222222 150.93055555555554||31.083333333333332 150.91666666666666}|
|{Heroica Puebla de Zaragoza||Puebla}| |{19.045277777777777 -98.1975||19.051388888888887 -98.21777777777778}|
|City of Manila| |{14.583333333333334 121.0||14.583333333333334 120.96666666666667}|
|{Oaxaca||Oaxaca de Juárez}| |{17.067777777777778 -96.72||17.083333333333332 -96.75}|
|{Chandigarh||ਚੰਡੀਗੜ੍ਹ}| |{30.74 76.79||30.75 76.78}|
|{City of Kelowna||Kelowna}| |{49.8801 -119.4436||49.88361111111111 -119.49333333333334}|
|{Abbotsford||City of Abbotsford}| |{49.041666666666664 -122.24472222222222||49.054611111111114 -122.328}|
|{Armidale||Sandon}| |{-30.5 151.65||-30.515 151.665}|
|La Rioja| |{-29.389166666666668 -66.8025||-29.433333333333334 -66.85}|
|{Salem||சேலம்}| |{11.65 78.16||11.669437 78.140865}|
|{City of Medicine Hat||Medicine Hat}| |{50.01061111111111 -110.11341666666667||50.041666666666664 -110.6775}|
|Butte-Silver Bow Montana| |{45.99888888888889 -112.52416666666667||46.006388888888885 -112.52972222222222}|
|Fennimore Wisconsin| |{42.98222222222222 -90.65305555555555||42.983611 -90.655278}|
|Medford Wisconsin| |{45.13777777777778 -90.345||45.13805555555555 -90.34527777777778}|
|{Jeddah||جدّة Jidda}| |{21.491944444444446 39.19||21.543333333333333 39.172777777777775}|
|{Fushë Kosova (Fushë Kosovë)||Kosovo Polje||Косово Поље (Kosovo Polje)}| |{42.63 21.12||42.63333333333333 21.083333333333332}|
Pontevedra |{42.43333333333333 -8.633333333333333||42.433619 -8.648053}|
|{Gunsan||군산}| |{35.983333333333334 126.71666666666667||35.99055555555555 126.70444444444445}|
|{Tokchon||덕천||덕천시}| |{39.75 126.33333333333333||39.761 126.312}|
|{Dali City||大理||大理市}| |{25.6 100.26666666666667||25.7 100.15}|
|{Donghae||동해}| |{37.38333333333333 129.21666666666667||37.524771 129.114282}|
|{Taoyuan||Taoyuan City · 桃園市||桃園}| |{24.988888888888887 121.31111111111112||25.0 121.3}|
Burnie |{-41.06361111111111 145.89194444444445||41.06361111111111 145.87527777777777}|
Amritsar |{31.63 74.87||31.64 74.86}|
Masvingo |{-20.074444444444445 30.83277777777778||-20.083333333333332 30.833333333333332}|
Gwadar |{25.12638888888889 62.3225||25.2 62.19}|
|{Surat Thani||สุราษฎร์ธานี}| |{12.608611111111111 102.27055555555556||9.139722222222222 99.33055555555555}|
