id,key,value,type
1211552681,power,tower,regular
1211552803,power,tower,regular
1211552930,power,tower,regular
1211553058,power,tower,regular
1211556445,highway,turning_circle,regular
1212698961,power,tower,regular
1212699313,power,tower,regular
1214423676,power,tower,regular
1214576111,power,tower,regular
1214577828,power,tower,regular
1217172850,power,tower,regular
1217172953,power,tower,regular
1217173056,power,tower,regular
1217173056,source,Bing,regular
1243937499,name,Subway,regular
1243937499,amenity,fast_food,regular
1260895769,access,permissive,regular
1260895769,barrier,gate,regular
1270009484,name,Rocky Mountain Kids,regular
1270009484,shop,clothes,regular
1322373193,highway,crossing,regular
1325959104,junction,roundabout,regular
1343313102,natural,tree,regular
1344083743,amenity,bench,regular
1344399067,power,tower,regular
1344511318,source,Bing,regular
1344511318,highway,crossing,regular
1344511318,crossing,traffic_signals,regular
1371411412,highway,turning_circle,regular
1374352071,highway,turning_circle,regular
1397459389,highway,crossing,regular
1397459389,crossing,zebra,regular
1402637198,name,Gypsy House Cafe,regular
1402637198,phone,303-830-1112,regular
1402637198,amenity,cafe,regular
1402637198,cuisine,coffee_shop,regular
1402637198,street,Marion Street,addr
1402637198,postcode,80218,addr
1402637198,housenumber,1279,addr
1412803013,name,Panzano,regular
1412803013,amenity,restaurant,regular
1412803013,city,Denver,addr
1412803013,state,CO,addr
1412803013,street,17th Street,addr
1412803013,postcode,80202,addr
1412803013,housenumber,909,addr
1412827842,power,tower,regular
1413170482,power,tower,regular
1418489052,power,tower,regular
1418520136,power,tower,regular
1425816472,source,Bing,regular
1425816472,bicycle,yes,regular
1425816472,highway,crossing,regular
1425816472,crossing,uncontrolled,regular
1428569744,name,Holiday Inn Express Denver Downtown,regular
1428569744,tourism,hotel,regular
1428569744,city,Denver,addr
1428569744,state,CO,addr
1428569744,street,17th Street,addr
1428569744,postcode,80202,addr
1428569744,housenumber,401,addr
1429584650,power,pole,regular
1433154880,source,Bing,regular
1433154880,highway,crossing,regular
1433154880,crossing,unmarked,regular
1454515641,highway,stop,regular
1454650751,amenity,toilets,regular
1455183571,power,tower,regular
1459443438,name,Nbound Wadsworth Blvd @ Vassar Ave,regular
1459443438,source,bing,regular
1459443438,highway,bus_stop,regular
1459443438,local_ref,RTD,regular
1459443438,designation,Route 76,regular
1463800888,power,pole,regular
1463807977,power,pole,regular
1463819912,power,tower,regular
1475297017,power,tower,regular
1475325381,power,tower,regular
1487509374,highway,stop,regular
1506602492,natural,tree,regular
1533363336,natural,tree,regular
1541645777,source,bing,regular
1541645777,barrier,gate,regular
1541645777,designation,Xcel Energy,regular
1543664270,name,Ebound Coal Mine Ave @ Kipling,regular
1543664270,highway,bus_stop,regular
1543664270,local_ref,RTD,regular
1545232402,natural,tree,regular
1545400340,source,bing,regular
1545400340,man_made,communications_tower,regular
1552944057,power,pole,regular
1552944057,source,bing,regular
1553237375,name,Buffalo Wild Wings,regular
1553237375,source,local_knowledge,regular
1553237375,amenity,restaurant,regular
1553237375,cuisine,chicken,regular
1553237375,designation,Buffalo Wild Wings Grill & Bar,regular
1556391792,natural,tree,regular
1557562014,natural,tree,regular
1560865798,natural,tree,regular
1563915865,atm,yes,regular
1563915865,name,BBVA Compass Bank,regular
1563915865,phone,303-398-4470,regular
1563915865,source,Bing,regular
1563915865,amenity,bank,regular
1563915865,website,http://bbvacompass.com,regular
1563915865,alt_name,Compass Bank,regular
1563915865,street,East Colfax Avenue,addr
1563915865,postcode,80220,addr
1563915865,housenumber,4115,addr
1564463945,natural,tree,regular
1568001364,natural,tree,regular
1568730406,name,Dark Matter Games,regular
1568730406,shop,toys,regular
1568730406,source,ground_survey,regular
1568856382,source,bing,regular
1568856382,traffic_calming,bump,regular
1569745945,natural,tree,regular
1569808701,natural,tree,regular
1572276351,natural,tree,regular
1572868760,power,tower,regular
1579027181,natural,tree,regular
1580445150,natural,tree,regular
1581680140,name,Flatirons Community Church,regular
1581680140,amenity,place_of_worship,regular
1581680140,religion,christian,regular
1581700411,natural,tree,regular
1583891490,natural,tree,regular
1583891627,natural,tree,regular
1586396011,natural,tree,regular
1588629983,natural,tree,regular
1595623924,natural,tree,regular
1604053847,name,Dance Dimensions,regular
1604053847,leisure,dance,regular
1624307979,natural,tree,regular
1636022962,natural,tree,regular
1636720974,natural,tree,regular
1649767071,amenity,bench,regular
1656318937,natural,tree,regular
1697055751,name,Cold Stone Creamery,regular
1697055751,amenity,restaurant,regular
1697055751,cuisine,ice_cream,regular
1700240142,natural,tree,regular
1703389289,natural,tree,regular
1705224245,natural,tree,regular
1709244393,natural,tree,regular
1712089506,natural,tree,regular
1713631395,natural,tree,regular
1718843536,natural,tree,regular
1722387833,natural,tree,regular
1742286160,source,bing,regular
1742286160,natural,tree,regular
1742286366,source,bing,regular
1742286366,natural,tree,regular
1742286587,source,bing,regular
1742286587,natural,tree,regular
1747159774,source,bing,regular
1747159774,amenity,fountain,regular
1750367223,source,bing,regular
1750367223,natural,tree,regular
1750367448,source,bing,regular
1750367448,natural,tree,regular
1750367666,source,bing,regular
1750367666,natural,tree,regular
1750379153,source,bing,regular
1750379153,natural,tree,regular
1750379274,source,bing,regular
1750379274,natural,tree,regular
1750380515,source,bing,regular
1750380515,natural,tree,regular
1750383373,source,bing,regular
1750383373,natural,tree,regular
1750395803,natural,tree,regular
1750416288,source,bing,regular
1750416288,natural,tree,regular
1750416792,source,bing,regular
1750416792,natural,tree,regular
1750417253,source,bing,regular
1750417253,natural,tree,regular
1750417690,source,bing,regular
1750417690,natural,tree,regular
1750444564,source,bing,regular
1750444564,natural,tree,regular
1751865930,natural,tree,regular
1753626091,railway,level_crossing,regular
1756882795,name,Dairy Queen & Orange Julius,regular
1756882795,amenity,fast_food,regular
1756882795,cuisine,ice_cream,regular
1756882795,city,Foxfield,addr
1756882795,state,CO,addr
1756882795,street,E Arapahoe Rd,addr
1756882795,postcode,80016,addr
1756882795,housenumber,16270,addr
1758073109,traffic_calming,bump,regular
1832746518,tourism,hotel,regular
1835500218,amenity,toilets,regular
1849365744,power,tower,regular
1849365936,power,tower,regular
1849366121,power,tower,regular
1906396560,power,tower,regular
1906396843,highway,traffic_signals,regular
1906455844,highway,crossing,regular
1906455844,crossing,zebra,regular
1932700111,shop,alcohol,regular
1976886734,sport,swimming,regular
1976886734,access,private,regular
1976886734,covered,yes,regular
1976886734,leisure,swimming_pool,regular
1976950269,leisure,playground,regular
1983723994,natural,tree,regular
2014611584,highway,stop,regular
2025706456,source,survey,regular
2025706456,amenity,atm,regular
2025745429,barrier,gate,regular
2026110909,name,Menchie's Frozen Yogurt,regular
2026110909,amenity,fast_food,regular
2026110909,cuisine,ice_cream,regular
2026110909,city,Aurora,addr
2026110909,state,CO,addr
2026110909,street,East Garden Drive,addr
2026110909,postcode,80012,addr
2026110909,housenumber,10601-#101,addr
2033168802,highway,turning_circle,regular
2136688352,amenity,bicycle_parking,regular
2136688352,capacity,16,regular
2136688352,bicycle_parking,rack,regular
2138298840,amenity,bicycle_parking,regular
2138298840,capacity,16,regular
2138298840,bicycle_parking,rack,regular
2144234617,tourism,information,regular
2144234617,information,board,regular
2152591471,amenity,bicycle_parking,regular
2152591471,capacity,16,regular
2152591471,bicycle_parking,rack,regular
2153277976,highway,crossing,regular
2153277976,crossing,zebra,regular
2173827703,entrance,service,regular
2177778220,highway,turning_circle,regular
2178417137,noexit,yes,regular
2178417137,source,Bing,regular
2200764592,name,Mrs. Fields,regular
2200764592,shop,confectionery,regular
2261042732,entrance,yes,regular
2263317091,amenity,bicycle_parking,regular
2263317091,capacity,16,regular
2263317091,bicycle_parking,rack,regular
2269038102,barrier,gate,regular
2275791815,name,Holly Berry,regular
2275791815,shop,florist,regular
2275791815,source,survey,regular
2275791815,housenumber,28165,addr
2276380927,name,Seasonally Yours,regular
2276380927,shop,gift,regular
2276380927,source,survey,regular
2276380927,housenumber,28135,addr
2276399975,barrier,gate,regular
2276408998,amenity,fuel,regular
2276412720,name,About Hair,regular
2276412720,shop,hairdresser,regular
2276412720,source,survey,regular
2277764120,barrier,gate,regular
2277891321,power,tower,regular
2278966333,power,tower,regular
2286390800,source,bing,regular
2286390800,man_made,tower,regular
2287613371,amenity,bicycle_parking,regular
2287613371,capacity,16,regular
2287613371,bicycle_parking,rack,regular
2288747753,highway,turning_circle,regular
2293145744,highway,turning_circle,regular
2293220277,source,bing,regular
2293220277,highway,crossing,regular
2293220277,crossing,unmarked,regular
2294125629,highway,traffic_signals,regular
2294141258,power,pole,regular
2294407782,power,tower,regular
2294407889,power,pole,regular
2295355490,source,bing,regular
2295355490,bicycle,yes,regular
2295355490,highway,crossing,regular
2295355490,crossing,traffic_signals,regular
2295366871,power,pole,regular
2295380963,power,tower,regular
2297917150,source,bing,regular
2297917150,man_made,tower,regular
2299102734,noexit,yes,regular
2299102734,source,Bing,regular
2300177671,name,Centura Health Castle Rock Adventist Hospital,regular
2300177671,amenity,hospital,regular
2300177671,city,Castle Rock,addr
2300177671,emergency,yes,regular
2300177671,state,CO,addr
2300177671,street,Meadows Parkway,addr
2300177671,postcode,80109,addr
2300177671,housenumber,2350,addr
2300530152,highway,traffic_signals,regular
2300558661,power,pole,regular
2304459129,highway,turning_circle,regular
2304670309,waterway,weir,regular
2305580849,emergency,fire_hydrant,regular
2307131759,power,pole,regular
2308476070,power,tower,regular
2310499101,name,Anthropologie,regular
2310499101,shop,clothes,regular
2315904811,name,Anderson,regular
2315904811,source,survey,regular
2315904811,amenity,restaurant,regular
2315904811,cuisine,pizza,regular
2317162702,amenity,parking,regular
2321009716,amenity,bench,regular
2323803611,power,pole,regular
2324955799,power,pole,regular
2326549840,name,7800 Block E Union Ave,regular
2326549840,highway,bus_stop,regular
2326549840,local_ref,RTD 46 73 T,regular
2328645349,source,bing,regular
2328645349,amenity,shelter,regular
2328645349,shelter_type,picnic_shelter,regular
2359488246,source,Bing,regular
2359488246,highway,turning_circle,regular
2362438280,highway,bus_stop,regular
2362438280,shelter,no,regular
2392323706,highway,turning_circle,regular
2393262986,name,Aspen Park Art and Framing,regular
2393262986,shop,art,regular
2393262986,source,survey,regular
2393262986,amenity,shop,regular
2393262986,unit,D201B,addr
2395206489,source,Bing,regular
2395206489,bicycle,yes,regular
2395206489,highway,crossing,regular
2395206489,crossing,traffic_signals,regular
2415423095,highway,turning_circle,regular
2418057066,amenity,waste_disposal,regular
2423193269,name,BB mi 7.5,regular
2423193269,tourism,information,regular
2423487859,amenity,drinking_water,regular
2423664277,name,Kriser's All-Natural Pet Shop,regular
2423664277,shop,greengrocer,regular
2423664277,street,South University Boulevard,addr
2423664277,postcode,80113,addr
2423664277,housename,Kriser's Pet Shop,addr
2423664277,housenumber,3475-C,addr
2424895912,source,Bing,regular
2424895912,bicycle,yes,regular
2424895912,highway,crossing,regular
2424895912,crossing,traffic_signals,regular
2427387131,source,Bing,regular
2427387131,amenity,bench,regular
2427550342,highway,turning_loop,regular
2427697614,source,Bing,regular
2427697614,bicycle,yes,regular
2427697614,highway,crossing,regular
2427697614,crossing,traffic_signals,regular
2467189676,name,Estilista Gabriela Spa & Hair,regular
2467189676,shop,beauty,regular
2467189676,city,Lakewood,addr
2467189676,state,Colorado,addr
2467189676,street,West Colfax Avenue,addr
2467189676,postcode,80214-1801,addr
2467189676,phone,+1-303-232-3295,contact
2467189676,opening_hours,Mo-Fr 11:00-20:00; Sa 09:00-20:00; Su 10:00-16:00,regular
2467189676,housenumber,6467,addr
2467189977,highway,street_lamp,regular
2494527675,power,pole,regular
2525756538,name,Shell,regular
2525756538,brand,Shell,regular
2525756538,source,Bing,regular
2525756538,amenity,fuel,regular
2525756538,operator,Circle K,regular
2609042882,waterway,weir,regular
2612733534,highway,turning_circle,regular
2623047204,natural,tree,regular
2624009475,amenity,bicycle_parking,regular
2625495275,name,E Yale Ave & S Havana St,regular
2625495275,source,knowledge,regular
2625495275,highway,bus_stop,regular
2625495275,alt_name,E Yale Ave @ Babi Yar Park,regular
2625495275,local_ref,RTD 83D,regular
2659076422,man_made,flagpole,regular
2659145561,railway,level_crossing,regular
2659145561,barrier,no,crossing
2663418864,name,Kaiser Permanente,regular
2663418864,amenity,clinic,regular
2664470668,highway,traffic_signals,regular
2686092018,name,Quincy Avenue Onramp SB,regular
2686092018,note,electronic collection,regular
2686092018,access,no,regular
2686092018,barrier,toll_booth,regular
2686092018,website,http://www.expresstoll.com,regular
2686092018,motor_vehicle,yes,regular
2687934653,access,private,regular
2687934653,barrier,gate,regular
2695677982,power,pole,regular
2696629112,power,pole,regular
2696672690,power,pole,regular
2696681375,power,pole,regular
2696697082,power,pole,regular
2696718157,power,pole,regular
2696780585,railway,level_crossing,regular
2703448399,amenity,waste_basket,regular
2703554754,natural,tree,regular
2703676405,amenity,bicycle_parking,regular
2703676405,covered,no,regular
2703676405,capacity,8,regular
2703676405,bicycle_parking,stands,regular
2714900681,power,pole,regular
2755429963,source,Bing,regular
2755429963,highway,traffic_signals,regular
2771169839,noexit,yes,regular
2771169839,source,Bing,regular
2784760103,name,Cold Stone Creamery,regular
2784760103,phone,303-759-5454,regular
2784760103,source,knowledge,regular
2784760103,amenity,fast_food,regular
2784760103,cuisine,ice_cream,regular
2784760103,website,http://www.coldstonecreamery.com,regular
2784760103,street,East Hampden Avenue,addr
2784760103,postcode,80222,addr
2784760103,housenumber,6300,addr
2793879568,highway,traffic_signals,regular
2793973683,source,Bing,regular
2793973683,highway,crossing,regular
2793973683,crossing,unmarked,regular
2794063559,source,Bing,regular
2794063559,tourism,hotel,regular
2795640395,name,8th Ave & Josephine St,regular
2795640395,source,Bing,regular
2795640395,highway,bus_stop,regular
2795640395,local_ref,RTD 6,regular
2802939220,source,Bing,regular
2802939220,barrier,gate,regular
2807691999,name,E 6th Ave Pkwy & Monaco Pkwy,regular
2807691999,source,Bing,regular
2807691999,highway,bus_stop,regular
2807691999,local_ref,RTD 6,regular
2807720958,noexit,yes,regular
2807720958,source,Bing,regular
2810347263,source,Bing,regular
2810347263,bicycle,yes,regular
2810347263,highway,crossing,regular
2810347263,crossing,traffic_signals,regular
2812692549,source,Bing,regular
2812692549,amenity,bench,regular
2817331166,source,Bing,regular
2817331166,highway,crossing,regular
2817331166,crossing,unmarked,regular
2819628870,barrier,gate,regular
2819715834,power,tower,regular
2822233548,name,E 23rd Ave & Jasmine St,regular
2822233548,source,Bing,regular
2822233548,highway,bus_stop,regular
2822233548,local_ref,RTD 20,regular
2822277606,name,E 23rd Ave & York St,regular
2822277606,source,Bing,regular
2822277606,highway,bus_stop,regular
2822277606,local_ref,RTD 32,regular
2823894910,name,York St & E Bruce Randolph Ave,regular
2823894910,source,bing,regular
2823894910,highway,bus_stop,regular
2823894910,local_ref,RTD 24,regular
2828214847,source,Bing,regular
2828214847,highway,crossing,regular
2828214847,crossing,traffic_signals,regular
2832515381,name,Stapleton Tap House,regular
2832515381,amenity,pub,regular
2832921703,source,Bing,regular
2832921703,tourism,picnic_site,regular
2835066606,source,Bing,regular
2835066606,highway,crossing,regular
2835066606,crossing,traffic_signals,regular
2836919089,source,Bing,regular
2836919089,barrier,gate,regular
2837012226,source,Bing,regular
2837012226,highway,crossing,regular
2837012226,crossing,unmarked,regular
2837230633,name,Base Fitness Denver,regular
2837230633,phone,303-537-4877,regular
2837230633,sport,athletics,regular
2837230633,leisure,sports_centre,regular
2837230633,website,http://basefitnessdenver.com,regular
2837230633,street,East Academy Boulevard,addr
2837230633,postcode,80230,addr
2837230633,housenumber,7565,addr
2847479620,name,JWU Perk,regular
2847479620,amenity,cafe,regular
2847479620,cuisine,coffee_shop,regular
2849806180,source,Bing,regular
2849806180,bicycle,dismount,regular
2849806180,highway,crossing,regular
2849806180,crossing,uncontrolled,regular
2849806180,supervised,yes,regular
2852208908,source,Bing,regular
2852208908,traffic_calming,bump,regular
2852216671,source,Bing,regular
2852216671,highway,crossing,regular
2852216671,crossing,uncontrolled,regular
2852231562,source,Bing,regular
2852231562,highway,crossing,regular
2852231562,crossing,uncontrolled,regular
2854425918,noexit,yes,regular
2854425918,source,Bing,regular
2857312153,noexit,yes,regular
2857312153,source,Bing,regular
2863367769,name,Caribou Coffee,regular
2863367769,phone,303-806-0900,regular
2863367769,amenity,cafe,regular
2863367769,cuisine,coffee_shop,regular
2863367769,website,http://cariboucoffee.com,regular
2863367769,street,East Hampden Avenue,addr
2863367769,postcode,80113,addr
2863367769,housenumber,1400-#150,addr
2863678342,name,Broadway & 11th Ave,regular
2863678342,source,Bing,regular
2863678342,highway,bus_stop,regular
2863678342,alt_name,11th and Broadway,regular
2863678342,local_ref,RTD,regular
2865713123,source,Bing,regular
2865713123,highway,crossing,regular
2865713123,crossing,uncontrolled,regular
2867874106,source,Bing,regular
2867874106,highway,crossing,regular
2867874106,crossing,uncontrolled,regular
2867979083,name,Safeway,regular
2867979083,shop,supermarket,regular
2867979083,phone,303-355-5486,regular
2867979083,website,http://safeway.com,regular
2867979083,street,East 1st Avenue,addr
2867979083,postcode,80206,addr
2867979083,housenumber,3110,addr
2873836355,noexit,yes,regular
2873836355,source,Bing,regular
2875606093,source,Bing,regular
2875606093,highway,crossing,regular
2875606093,crossing,traffic_signals,regular
2875632049,highway,turning_circle,regular
2875714951,name,E Hampden Ave & S Sherman St,regular
2875714951,source,Bing,regular
2875714951,highway,bus_stop,regular
2875714951,alt_name,Hampden and Sherman,regular
2875714951,local_ref,RTD 12 35 ART,regular
2880911258,source,Bing,regular
2880911258,highway,crossing,regular
2880911258,crossing,uncontrolled,regular
2880986609,source,Bing,regular
2880986609,barrier,gate,regular
2881357524,amenity,bicycle_parking,regular
2881357524,covered,no,regular
2881357524,capacity,22,regular
2881357524,bicycle_parking,stands,regular
2888395023,highway,turning_circle,regular
2896180841,amenity,recycling,regular
2896180841,recycling_type,container,regular
2896180841,batteries,no,recycling
2896180841,electrical_appliances,no,recycling
2896611402,source,Bing,regular
2896611402,bicycle,yes,regular
2896611402,highway,crossing,regular
2896611402,crossing,traffic_signals,regular
2897458381,power,pole,regular
2901835717,unit,3,addr
2901835717,date,2014-06-05,survey
2903626660,name,Peace Mennonite Community Church,regular
2903626660,phone,303-340-1555,regular
2903626660,source,Bing,regular
2903626660,amenity,place_of_worship,regular
2903626660,website,http://www.peace-mennonite.org/,regular
2903626660,religion,christian,regular
2903626660,street,East Alameda Avenue,addr
2903626660,denomination,mennonite,regular
2903626660,postcode,80012,addr
2903626660,housenumber,13601,addr
2905115026,name,OK Discount Liquor,regular
2905115026,shop,alcohol,regular
2905115026,phone,303-338-5298,regular
2905115026,street,South Parker Road,addr
2905115026,postcode,80231,addr
2905115026,housenumber,1422,addr
2905126832,source,Bing,regular
2905126832,highway,crossing,regular
2905126832,crossing,uncontrolled,regular
2906429479,source,Bing,regular
2906429479,highway,crossing,regular
2906429479,crossing,traffic_signals,regular
2906579920,source,Bing,regular
2906579920,highway,crossing,regular
2906579920,crossing,traffic_signals,regular
2916532371,highway,turning_circle,regular
2922946155,source,Bing,regular
2922946155,highway,crossing,regular
2922946155,crossing,traffic_signals,regular
2926843592,highway,turning_circle,regular
2930320360,atm,yes,regular
2930320360,name,Chase,regular
2930320360,amenity,bank,regular
2930320360,website,http://chase.com,regular
2930320360,alt_name,JP Morgan Chase,regular
2930320360,street,South Monaco Parkway,addr
2930320360,postcode,80222,addr
2930320360,housenumber,2223,addr
2930532040,name,Security Self Storage,regular
2930532040,shop,doityourself,regular
2930532040,phone,720-279-1957,regular
2930532040,website,http://www.securityself-storage.com/self_storage/Denver_CO/zip_80224/security_self_storage/932,regular
2930532040,city,Denver,addr
2930532040,street,South Pontiac Way,addr
2930532040,postcode,80224,addr
2930532040,housenumber,2078,addr
2933665375,source,Bing,regular
2933665375,bicycle,dismount,regular
2933665375,highway,crossing,regular
2933665375,crossing,uncontrolled,regular
2933665375,supervised,yes,regular
2935097558,name,E Yale Ave & S Laredo St,regular
2935097558,source,Bing,regular
2935097558,highway,bus_stop,regular
2935097558,alt_name,Yale and Laredo,regular
2935097558,local_ref,RTD 130 130H,regular
2936533437,name,E Hampden Ave & E Hampden Cir,regular
2936533437,source,Bing,regular
2936533437,highway,bus_stop,regular
2936533437,local_ref,RTD 133,regular
2948212731,power,tower,regular
2948213041,power,tower,regular
2949978600,power,tower,regular
2949978600,design,h-frame,regular
2952400922,source,Bing,regular
2952400922,highway,crossing,regular
2952813453,power,tower,regular
2952813453,design,h-frame,regular
2952813653,power,tower,regular
2952813653,design,portal,regular
2959545329,source,Bing,regular
2959545329,highway,crossing,regular
2959545329,crossing,uncontrolled,regular
2960619694,source,Bing,regular
2960619694,highway,crossing,regular
2960619694,crossing,uncontrolled,regular
2962080378,barrier,gate,regular
2966014683,crossing,zebra,regular
2966014683,highway,crossing,regular
2972386918,source,Bing,regular
2972386918,highway,crossing,regular
2972386918,crossing,uncontrolled,regular
2975764459,highway,crossing,regular
2975764459,crossing,zebra,regular
2976870181,name,India Bazaar Asian Grocery,regular
2976870181,shop,supermarket,regular
2976870181,phone,303-856-3499,regular
2976870181,street,East Colfax Avenue,addr
2976870181,postcode,80010,addr
2976870181,housenumber,9620,addr
2982107503,source,Bing,regular
2982107503,tourism,picnic_site,regular
2982187260,source,Bing,regular
2982187260,highway,crossing,regular
2982187260,crossing,unmarked,regular
2984503151,highway,turning_circle,regular
2987138039,name,Beauty Supply Warehouse Salon,regular
2987138039,shop,hairdresser,regular
2987138039,phone,303-365-0500,regular
2987138039,website,http://bswsuperstores.com,regular
2987138039,street,East 6th Avenue,addr
2987138039,postcode,80011,addr
2987138039,housenumber,13870,addr
2987153984,source,Bing,regular
2987153984,barrier,gate,regular
2991607649,source,Bing,regular
2991607649,highway,crossing,regular
2991607649,crossing,traffic_signals,regular
2991659464,source,Bing,regular
2991659464,tourism,picnic_site,regular
3003744752,name,Pigtrain Coffee,regular
3003744752,amenity,cafe,regular
3003744752,cuisine,coffee_shop,regular
3003744752,website,http://www.pigtraincoffee.com/,regular
3003744752,city,Denver,addr
3003744752,street,Wynkoop Street,addr
3003744752,postcode,80202,addr
3003744752,housenumber,1701,addr
3006470531,name,Blue Sky Cafe,regular
3006470531,phone,303-719-0317,regular
3006470531,amenity,restaurant,regular
3006470531,cuisine,american,regular
3006470531,website,http://www.georgetown-colorado.org/business/blue-sky-cafe,regular
3006470531,street,Argentine Street,addr
3006470531,postcode,80444,addr
3006470531,housenumber,1510,addr
3007992595,source,Bing,regular
3007992595,railway,level_crossing,regular
3009595719,power,tower,regular
3011782396,name,S Syracuse Way & S Whiting Way,regular
3011782396,source,Bing,regular
3011782396,highway,bus_stop,regular
3011782396,local_ref,RTD 73,regular
3015810859,ref,BB,regular
3015810859,name,BB,regular
3015810859,source,Bing,regular
3015810859,highway,street_lamp,regular
3047472517,highway,crossing,regular
3047472517,crossing,zebra,regular
3097846263,source,Bing,regular
3097846263,barrier,gate,regular
3099826001,source,Bing,regular
3099826001,barrier,gate,regular
3124985120,highway,crossing,regular
3124985120,crossing,zebra,regular
3151940403,name,Village Cafe Shop,regular
3151940403,amenity,restaurant,regular
3151940403,website,http://www.villagecoffeeshopboulder.com/,regular
3151940403,alt_name,The Village Cafe,regular
3151940403,city,Boulder,addr
3151940403,street,Folsom Street,addr
3151940403,opening_hours,Mo-Fr 05:30-15:00; Sa 05:30-14:30; Su 07:00-14:30,regular
3151940403,housenumber,1605,addr
3196585447,name,Huhot Mongolian Grill,regular
3196585447,office,yes,regular
3219564578,name,Meridian Trailhead,regular
3237887370,highway,crossing,regular
3237887370,crossing,zebra,regular
3242145081,source,bing,regular
3242145081,natural,tree,regular
3243666037,source,Bing,regular
3243666037,amenity,restaurant,regular
3250273866,barrier,gate,regular
3250320718,source,Bing,regular
3250320718,barrier,gate,regular
3251606858,barrier,gate,regular
3257525765,source,bing,regular
3257525765,natural,tree,regular
3257537528,source,Bing,regular
3257537528,barrier,gate,regular
3260676315,source,Bing,regular
3260676315,amenity,bench,regular
3260677115,source,Bing,regular
3260677115,highway,crossing,regular
3260677115,crossing,unmarked,regular
3260829854,source,bing,regular
3260829854,natural,tree,regular
3265642458,access,private,regular
3265642458,barrier,gate,regular
3265684530,source,Bing,regular
3265684530,highway,crossing,regular
3265684530,crossing,zebra,regular
3274088019,highway,turning_circle,regular
3274209575,name,Bistro Barbes,regular
3274209575,amenity,restaurant,regular
3274209575,city,Denver,addr
3274209575,street,East 28th Avenue,addr
3274209575,postcode,80207,addr
3274209575,housenumber,5021,addr
3275549374,barrier,gate,regular
3283368745,source,Bing,regular
3283368745,barrier,gate,regular
3285744884,highway,crossing,regular
3285744884,crossing,zebra,regular
3287217873,railway,crossing,regular
3287753766,highway,crossing,regular
3287753766,crossing,zebra,regular
3288816594,highway,crossing,regular
3288816594,crossing,zebra,regular
3297701281,source,bing,regular
3297701281,natural,tree,regular
3298724561,highway,crossing,regular
3298724561,crossing,zebra,regular
3299714125,source,Bing,regular
3299714125,highway,crossing,regular
3299714125,crossing,uncontrolled,regular
3301203171,highway,crossing,regular
3301203171,crossing,zebra,regular
3301646930,highway,crossing,regular
3301691874,highway,crossing,regular
3301723766,highway,crossing,regular
3302429849,power,pole,regular
3302429849,source,Bing,regular
3302430449,power,pole,regular
3302430449,source,Bing,regular
3302510485,power,tower,regular
3303819737,power,tower,regular
3304195758,power,tower,regular
3304195758,source,Bing,regular
3304388858,highway,crossing,regular
3306745963,highway,crossing,regular
3306745963,crossing,zebra,regular
3308284856,noexit,yes,regular
3311086937,clothes,sports,regular
3311086937,name,The Northface,regular
3311086937,opening_hours,Mo-Sa 10:00-20:00; Su 11:00-18:00,regular
3311086937,shop,clothes,regular
3311086937,website,http://stores.thenorthface.com/CO/BOULDER/TNF-17112SBC/,regular
3320094614,power,pole,regular
3320202606,source,Bing,regular
3320202606,bicycle,yes,regular
3320202606,highway,crossing,regular
3320202606,crossing,traffic_signals,regular
3320229632,noexit,yes,regular
3320229632,source,Bing,regular
3324638542,power,pole,regular
3325311495,name,CorePower Yoga,regular
3325311495,leisure,sports_centre,regular
3325311495,city,Denver,addr
3325311495,street,West 32nd Avenue,addr
3325311495,postcode,80211,addr
3325311495,housenumber,3390,addr
3327314098,crossing,zebra,regular
3327314098,highway,crossing,regular
3329663025,highway,crossing,regular
3329663025,crossing,zebra,regular
3331671174,highway,stop,regular
3336613924,source,Bing,regular
3336613924,highway,crossing,regular
3336613924,crossing,traffic_signals,regular
3336977853,bicycle,yes,regular
3336977853,highway,crossing,regular
3336977853,crossing,traffic_signals,regular
3337997164,source,Bing,regular
3337997164,highway,crossing,regular
3338184167,source,Bing,regular
3338184167,highway,crossing,regular
3338531129,railway,crossing,regular
3338540783,highway,crossing,regular
3339530580,highway,crossing,regular
3339530580,crossing,zebra,regular
3339559924,highway,crossing,regular
3340930357,source,Bing,regular
3340930357,highway,crossing,regular
3351058162,name,C & B Cleaners & Hatters,regular
3351058162,shop,dry_cleaning,regular
3351058162,city,Denver,addr
3351058162,street,Welton Street,addr
3351058162,postcode,80205,addr
3351058162,housenumber,2748,addr
3366234096,highway,stop,regular
3367359555,power,tower,regular
3373822118,name,Auto Zone,regular
3373822118,shop,car_repair,regular
3373822118,designation,Auto Parts,regular
3375596075,highway,crossing,regular
3376098903,amenity,atm,regular
3376160737,name,Cheddars,regular
3376160737,amenity,restaurant,regular
3380605593,name,Exempla Comprehensive Cancer Center,regular
3380605593,amenity,clinic,regular
3380605593,city,Denver,addr
3380605593,street,Marion Street,addr
3380605593,postcode,80218,addr
3380605593,housenumber,1825,addr
3382303357,name,Subway,regular
3382303357,amenity,fast_food,regular
3382303357,cuisine,sandwich,regular
3382303357,city,Denver,addr
3382303357,street,Sherman Street,addr
3382303357,postcode,80203,addr
3382303357,housenumber,1775,addr
3387442631,name,Independence Institute,regular
3387442631,office,yes,regular
3387442631,city,Denver,addr
